template_id,sql_text,query_length,join_count,where_condition_count,subquery_count,has_group_by,has_order_by,has_distinct,table_reference_count,unique_table_count,select_expression_count,aggregate_function_count,inner_join_count,left_join_count,right_join_count,full_join_count,cross_join_count,estimated_startup_cost,estimated_total_cost,estimated_plan_rows,estimated_plan_width,estimated_rows_all_nodes,actual_total_time_ms,node_count,max_plan_depth,relation_count,root_node_type,seq_scan_count,index_scan_count,index_only_scan_count,bitmap_heap_scan_count,hash_join_count,merge_join_count,nested_loop_count,sort_node_count,aggregate_node_count,shared_hit_blocks,shared_read_blocks,temp_read_blocks,temp_written_blocks,relation_row_estimate_sum,largest_relation_rows,relation_size_bytes,index_size_bytes,existing_index_count,estimated_selectivity
control_ch_demand_volatility,"WITH weekly AS ( SELECT ol.ol_i_id, date_trunc('week', o.o_entry_d) AS week, SUM(ol.ol_quantity) AS units FROM chbenchmark.order_line ol JOIN chbenchmark.oorder o ON o.o_w_id = ol.ol_w_id AND o.o_d_id = ol.ol_d_id AND o.o_id = ol.ol_o_id WHERE ol.ol_w_id = 2 GROUP BY ol.ol_i_id, date_trunc('week', o.o_entry_d) ) SELECT ol_i_id, AVG(units) AS avg_units, STDDEV_SAMP(units) AS volatility, STDDEV_SAMP(units) / NULLIF(AVG(units), 0) AS coefficient_of_variation FROM weekly GROUP BY ol_i_id HAVING COUNT(*) >= 3 ORDER BY coefficient_of_variation DESC NULLS LAST LIMIT 250",569,1,1,1,True,True,False,2,2,7,6,1,0,0,0,0,35667.05,35667.22,67.0,100,700189.0,704.128,10,8,2,Limit,0,0,0,2,1,0,0,1,2,58799,0,3545,7885,720000.0,600000.0,96862208,24797184,2,0.00011166666666666667
control_ch_demand_volatility,"WITH weekly AS ( SELECT ol.ol_i_id, date_trunc('week', o.o_entry_d) AS week, SUM(ol.ol_quantity) AS units FROM chbenchmark.order_line ol JOIN chbenchmark.oorder o ON o.o_w_id = ol.ol_w_id AND o.o_d_id = ol.ol_d_id AND o.o_id = ol.ol_o_id WHERE ol.ol_w_id = 2 GROUP BY ol.ol_i_id, date_trunc('week', o.o_entry_d) ) SELECT ol_i_id, AVG(units) AS avg_units, STDDEV_SAMP(units) AS volatility, STDDEV_SAMP(units) / NULLIF(AVG(units), 0) AS coefficient_of_variation FROM weekly GROUP BY ol_i_id HAVING COUNT(*) >= 3 ORDER BY coefficient_of_variation DESC NULLS LAST LIMIT 250",569,1,1,1,True,True,False,2,2,7,6,1,0,0,0,0,35667.05,35667.22,67.0,100,700189.0,906.473,10,8,2,Limit,0,0,0,2,1,0,0,1,2,58799,0,3545,7885,720000.0,600000.0,96862208,24797184,2,0.00011166666666666667
control_ch_supplier_concentration,"WITH supplier_revenue AS ( SELECT su.su_suppkey, SUM(ol.ol_amount) AS revenue FROM chbenchmark.supplier su JOIN chbenchmark.nation n ON n.n_nationkey = su.su_nationkey JOIN chbenchmark.stock s ON MOD(s.s_w_id * s.s_i_id, 10000) = su.su_suppkey JOIN chbenchmark.order_line ol ON ol.ol_supply_w_id = s.s_w_id AND ol.ol_i_id = s.s_i_id WHERE n.n_regionkey = 2 GROUP BY su.su_suppkey ), shares AS ( SELECT revenue / NULLIF(SUM(revenue) OVER (), 0) AS share FROM supplier_revenue ) SELECT COUNT(*) AS suppliers, MAX(share) AS largest_share, SUM(share * share) AS hhi FROM shares",573,3,1,2,True,False,False,4,4,6,5,3,0,0,0,0,19463.77,19463.78,1.0,72,549423.0,215.109,16,12,4,Aggregate,4,0,0,0,3,0,0,0,3,69512,11913,0,0,730025.0,600000.0,99098624,23584768,5,1.6666666666666667e-06
control_ch_supplier_concentration,"WITH supplier_revenue AS ( SELECT su.su_suppkey, SUM(ol.ol_amount) AS revenue FROM chbenchmark.supplier su JOIN chbenchmark.nation n ON n.n_nationkey = su.su_nationkey JOIN chbenchmark.stock s ON MOD(s.s_w_id * s.s_i_id, 10000) = su.su_suppkey JOIN chbenchmark.order_line ol ON ol.ol_supply_w_id = s.s_w_id AND ol.ol_i_id = s.s_i_id WHERE n.n_regionkey = 2 GROUP BY su.su_suppkey ), shares AS ( SELECT revenue / NULLIF(SUM(revenue) OVER (), 0) AS share FROM supplier_revenue ) SELECT COUNT(*) AS suppliers, MAX(share) AS largest_share, SUM(share * share) AS hhi FROM shares",573,3,1,2,True,False,False,4,4,6,5,3,0,0,0,0,19463.77,19463.78,1.0,72,549423.0,218.47,16,12,4,Aggregate,4,0,0,0,3,0,0,0,3,78455,2970,0,0,730025.0,600000.0,99098624,23584768,5,1.6666666666666667e-06
control_ch_cohort_retention,"WITH activity AS ( SELECT o.o_c_id, o.o_d_id, date_trunc('quarter', MIN(o.o_entry_d)) AS cohort, COUNT(DISTINCT date_trunc('quarter', o.o_entry_d)) AS active_quarters FROM chbenchmark.oorder o WHERE o.o_w_id = 2 GROUP BY o.o_c_id, o.o_d_id ) SELECT cohort, COUNT(*) AS customers, COUNT(*) FILTER (WHERE active_quarters >= 2) AS retained_2q, COUNT(*) FILTER (WHERE active_quarters >= 3) AS retained_3q FROM activity GROUP BY cohort ORDER BY cohort",446,0,3,1,True,True,False,1,1,8,5,0,0,0,0,0,5190.07,5190.57,200.0,32,101466.0,67.499,6,6,1,Sort,0,0,0,1,0,0,0,2,2,5599,0,0,0,120000.0,120000.0,12132352,4194304,1,0.0016666666666666668
control_ch_cohort_retention,"WITH activity AS ( SELECT o.o_c_id, o.o_d_id, date_trunc('quarter', MIN(o.o_entry_d)) AS cohort, COUNT(DISTINCT date_trunc('quarter', o.o_entry_d)) AS active_quarters FROM chbenchmark.oorder o WHERE o.o_w_id = 2 GROUP BY o.o_c_id, o.o_d_id ) SELECT cohort, COUNT(*) AS customers, COUNT(*) FILTER (WHERE active_quarters >= 2) AS retained_2q, COUNT(*) FILTER (WHERE active_quarters >= 3) AS retained_3q FROM activity GROUP BY cohort ORDER BY cohort",446,0,3,1,True,True,False,1,1,8,5,0,0,0,0,0,5190.07,5190.57,200.0,32,101466.0,70.66,6,6,1,Sort,0,0,0,1,0,0,0,2,2,5599,0,0,0,120000.0,120000.0,12132352,4194304,1,0.0016666666666666668
control_ch_basket_affinity,"SELECT LEAST(a.ol_i_id, b.ol_i_id) AS item_a, GREATEST(a.ol_i_id, b.ol_i_id) AS item_b, COUNT(*) AS baskets FROM chbenchmark.order_line a JOIN chbenchmark.order_line b ON b.ol_w_id = a.ol_w_id AND b.ol_d_id = a.ol_d_id AND b.ol_o_id = a.ol_o_id AND b.ol_i_id > a.ol_i_id WHERE a.ol_w_id = 1 AND a.ol_d_id = 9 GROUP BY LEAST(a.ol_i_id, b.ol_i_id), GREATEST(a.ol_i_id, b.ol_i_id) HAVING COUNT(*) >= 2 ORDER BY baskets DESC LIMIT 200",430,1,2,0,True,True,False,2,1,3,2,1,0,0,0,0,21587.64,21588.14,200.0,16,132489.0,79.346,10,7,1,Limit,0,0,0,2,0,1,0,3,1,37380,0,0,0,600000.0,600000.0,84729856,20602880,1,0.0003333333333333333
control_ch_basket_affinity,"SELECT LEAST(a.ol_i_id, b.ol_i_id) AS item_a, GREATEST(a.ol_i_id, b.ol_i_id) AS item_b, COUNT(*) AS baskets FROM chbenchmark.order_line a JOIN chbenchmark.order_line b ON b.ol_w_id = a.ol_w_id AND b.ol_d_id = a.ol_d_id AND b.ol_o_id = a.ol_o_id AND b.ol_i_id > a.ol_i_id WHERE a.ol_w_id = 1 AND a.ol_d_id = 9 GROUP BY LEAST(a.ol_i_id, b.ol_i_id), GREATEST(a.ol_i_id, b.ol_i_id) HAVING COUNT(*) >= 2 ORDER BY baskets DESC LIMIT 200",430,1,2,0,True,True,False,2,1,3,2,1,0,0,0,0,21587.64,21588.14,200.0,16,132489.0,107.88,10,7,1,Limit,0,0,0,2,0,1,0,3,1,37380,0,0,0,600000.0,600000.0,84729856,20602880,1,0.0003333333333333333
control_ch_stockout_risk,"WITH demand AS ( SELECT ol.ol_i_id, SUM(ol.ol_quantity)::numeric / 90 AS daily_units FROM chbenchmark.order_line ol JOIN chbenchmark.oorder o ON o.o_w_id = ol.ol_w_id AND o.o_d_id = ol.ol_d_id AND o.o_id = ol.ol_o_id WHERE ol.ol_w_id = 4 AND o.o_entry_d >= timestamp '2025-12-31' - INTERVAL '90 days' GROUP BY ol.ol_i_id ) SELECT s.s_i_id, s.s_quantity, d.daily_units, s.s_quantity / NULLIF(d.daily_units, 0) AS days_of_supply FROM chbenchmark.stock s JOIN demand d ON d.ol_i_id = s.s_i_id WHERE s.s_w_id = 4 AND s.s_quantity / NULLIF(d.daily_units, 0) < 21 ORDER BY days_of_supply LIMIT 300",591,2,4,1,True,True,False,3,3,6,1,2,0,0,0,0,18558.5,18559.25,300.0,72,221191.0,131.693,15,12,3,Limit,1,0,0,2,2,0,0,1,2,115494,962,0,0,840000.0,600000.0,109740032,27500544,3,0.0005
control_ch_stockout_risk,"WITH demand AS ( SELECT ol.ol_i_id, SUM(ol.ol_quantity)::numeric / 90 AS daily_units FROM chbenchmark.order_line ol JOIN chbenchmark.oorder o ON o.o_w_id = ol.ol_w_id AND o.o_d_id = ol.ol_d_id AND o.o_id = ol.ol_o_id WHERE ol.ol_w_id = 4 AND o.o_entry_d >= timestamp '2025-12-31' - INTERVAL '90 days' GROUP BY ol.ol_i_id ) SELECT s.s_i_id, s.s_quantity, d.daily_units, s.s_quantity / NULLIF(d.daily_units, 0) AS days_of_supply FROM chbenchmark.stock s JOIN demand d ON d.ol_i_id = s.s_i_id WHERE s.s_w_id = 4 AND s.s_quantity / NULLIF(d.daily_units, 0) < 21 ORDER BY days_of_supply LIMIT 300",591,2,4,1,True,True,False,3,3,6,1,2,0,0,0,0,18558.5,18559.25,300.0,72,221191.0,144.095,15,12,3,Limit,1,0,0,2,2,0,0,1,2,116456,0,0,0,840000.0,600000.0,109740032,27500544,3,0.0005
control_ch_district_anomaly,"WITH daily AS ( SELECT o.o_w_id, o.o_d_id, o.o_entry_d::date AS day, SUM(ol.ol_amount) AS revenue FROM chbenchmark.oorder o JOIN chbenchmark.order_line ol ON ol.ol_w_id = o.o_w_id AND ol.ol_d_id = o.o_d_id AND ol.ol_o_id = o.o_id WHERE o.o_entry_d >= DATE '2024-11-09' - INTERVAL '365 days' GROUP BY o.o_w_id, o.o_d_id, o.o_entry_d::date ), stats AS ( SELECT *, AVG(revenue) OVER (PARTITION BY o_w_id, o_d_id) AS mean_revenue, STDDEV_SAMP(revenue) OVER (PARTITION BY o_w_id, o_d_id) AS sd_revenue FROM daily ) SELECT *, (revenue - mean_revenue) / NULLIF(sd_revenue, 0) AS z_score FROM stats WHERE ABS((revenue - mean_revenue) / NULLIF(sd_revenue, 0)) > 2.5 ORDER BY ABS((revenue - mean_revenue) / NULLIF(sd_revenue, 0)) DESC",724,1,2,2,True,True,False,2,2,9,3,1,0,0,0,0,71707.24,71777.85,28241.0,172,1252555.0,891.612,11,10,2,Sort,2,0,0,0,1,0,0,2,2,100429,0,10577,10619,720000.0,600000.0,96862208,24797184,2,0.04706833333333333
control_ch_district_anomaly,"WITH daily AS ( SELECT o.o_w_id, o.o_d_id, o.o_entry_d::date AS day, SUM(ol.ol_amount) AS revenue FROM chbenchmark.oorder o JOIN chbenchmark.order_line ol ON ol.ol_w_id = o.o_w_id AND ol.ol_d_id = o.o_d_id AND ol.ol_o_id = o.o_id WHERE o.o_entry_d >= DATE '2024-11-09' - INTERVAL '365 days' GROUP BY o.o_w_id, o.o_d_id, o.o_entry_d::date ), stats AS ( SELECT *, AVG(revenue) OVER (PARTITION BY o_w_id, o_d_id) AS mean_revenue, STDDEV_SAMP(revenue) OVER (PARTITION BY o_w_id, o_d_id) AS sd_revenue FROM daily ) SELECT *, (revenue - mean_revenue) / NULLIF(sd_revenue, 0) AS z_score FROM stats WHERE ABS((revenue - mean_revenue) / NULLIF(sd_revenue, 0)) > 2.5 ORDER BY ABS((revenue - mean_revenue) / NULLIF(sd_revenue, 0)) DESC",724,1,2,2,True,True,False,2,2,9,3,1,0,0,0,0,71707.24,71777.85,28241.0,172,1252555.0,647.77,11,10,2,Sort,2,0,0,0,1,0,0,2,2,100429,0,10570,10612,720000.0,600000.0,96862208,24797184,2,0.04706833333333333
control_ch_stockout_risk,"WITH demand AS ( SELECT ol.ol_i_id, SUM(ol.ol_quantity)::numeric / 30 AS daily_units FROM chbenchmark.order_line ol JOIN chbenchmark.oorder o ON o.o_w_id = ol.ol_w_id AND o.o_d_id = ol.ol_d_id AND o.o_id = ol.ol_o_id WHERE ol.ol_w_id = 4 AND o.o_entry_d >= timestamp '2025-12-31' - INTERVAL '30 days' GROUP BY ol.ol_i_id ) SELECT s.s_i_id, s.s_quantity, d.daily_units, s.s_quantity / NULLIF(d.daily_units, 0) AS days_of_supply FROM chbenchmark.stock s JOIN demand d ON d.ol_i_id = s.s_i_id WHERE s.s_w_id = 4 AND s.s_quantity / NULLIF(d.daily_units, 0) < 21 ORDER BY days_of_supply LIMIT 300",591,2,4,1,True,True,False,3,3,6,1,2,0,0,0,0,17473.02,17473.77,300.0,72,177258.0,87.553,16,13,3,Limit,1,0,0,2,2,0,0,2,2,127855,0,0,0,840000.0,600000.0,109740032,27500544,3,0.0005
control_ch_stockout_risk,"WITH demand AS ( SELECT ol.ol_i_id, SUM(ol.ol_quantity)::numeric / 30 AS daily_units FROM chbenchmark.order_line ol JOIN chbenchmark.oorder o ON o.o_w_id = ol.ol_w_id AND o.o_d_id = ol.ol_d_id AND o.o_id = ol.ol_o_id WHERE ol.ol_w_id = 4 AND o.o_entry_d >= timestamp '2025-12-31' - INTERVAL '30 days' GROUP BY ol.ol_i_id ) SELECT s.s_i_id, s.s_quantity, d.daily_units, s.s_quantity / NULLIF(d.daily_units, 0) AS days_of_supply FROM chbenchmark.stock s JOIN demand d ON d.ol_i_id = s.s_i_id WHERE s.s_w_id = 4 AND s.s_quantity / NULLIF(d.daily_units, 0) < 21 ORDER BY days_of_supply LIMIT 300",591,2,4,1,True,True,False,3,3,6,1,2,0,0,0,0,17473.02,17473.77,300.0,72,177258.0,85.655,16,13,3,Limit,1,0,0,2,2,0,0,2,2,127855,0,0,0,840000.0,600000.0,109740032,27500544,3,0.0005
control_ch_cohort_retention,"WITH activity AS ( SELECT o.o_c_id, o.o_d_id, date_trunc('quarter', MIN(o.o_entry_d)) AS cohort, COUNT(DISTINCT date_trunc('quarter', o.o_entry_d)) AS active_quarters FROM chbenchmark.oorder o WHERE o.o_w_id = 1 GROUP BY o.o_c_id, o.o_d_id ) SELECT cohort, COUNT(*) AS customers, COUNT(*) FILTER (WHERE active_quarters >= 2) AS retained_2q, COUNT(*) FILTER (WHERE active_quarters >= 3) AS retained_3q FROM activity GROUP BY cohort ORDER BY cohort",446,0,3,1,True,True,False,1,1,8,5,0,0,0,0,0,5227.11,5227.61,200.0,32,102315.0,61.37,6,6,1,Sort,0,0,0,1,0,0,0,2,2,5209,384,0,0,120000.0,120000.0,12132352,4194304,1,0.0016666666666666668
control_ch_cohort_retention,"WITH activity AS ( SELECT o.o_c_id, o.o_d_id, date_trunc('quarter', MIN(o.o_entry_d)) AS cohort, COUNT(DISTINCT date_trunc('quarter', o.o_entry_d)) AS active_quarters FROM chbenchmark.oorder o WHERE o.o_w_id = 1 GROUP BY o.o_c_id, o.o_d_id ) SELECT cohort, COUNT(*) AS customers, COUNT(*) FILTER (WHERE active_quarters >= 2) AS retained_2q, COUNT(*) FILTER (WHERE active_quarters >= 3) AS retained_3q FROM activity GROUP BY cohort ORDER BY cohort",446,0,3,1,True,True,False,1,1,8,5,0,0,0,0,0,5227.11,5227.61,200.0,32,102315.0,57.934,6,6,1,Sort,0,0,0,1,0,0,0,2,2,5593,0,0,0,120000.0,120000.0,12132352,4194304,1,0.0016666666666666668
control_ch_supplier_concentration,"WITH supplier_revenue AS ( SELECT su.su_suppkey, SUM(ol.ol_amount) AS revenue FROM chbenchmark.supplier su JOIN chbenchmark.nation n ON n.n_nationkey = su.su_nationkey JOIN chbenchmark.stock s ON MOD(s.s_w_id * s.s_i_id, 10000) = su.su_suppkey JOIN chbenchmark.order_line ol ON ol.ol_supply_w_id = s.s_w_id AND ol.ol_i_id = s.s_i_id WHERE n.n_regionkey = 1 GROUP BY su.su_suppkey ), shares AS ( SELECT revenue / NULLIF(SUM(revenue) OVER (), 0) AS share FROM supplier_revenue ) SELECT COUNT(*) AS suppliers, MAX(share) AS largest_share, SUM(share * share) AS hhi FROM shares",573,3,1,2,True,False,False,4,4,6,5,3,0,0,0,0,19463.77,19463.78,1.0,72,549423.0,185.884,16,12,4,Aggregate,4,0,0,0,3,0,0,0,3,81425,0,0,0,730025.0,600000.0,99098624,23584768,5,1.6666666666666667e-06
