template_id,sql_text,query_length,join_count,where_condition_count,subquery_count,has_group_by,has_order_by,has_distinct,table_reference_count,unique_table_count,select_expression_count,aggregate_function_count,inner_join_count,left_join_count,right_join_count,full_join_count,cross_join_count,estimated_startup_cost,estimated_total_cost,estimated_plan_rows,estimated_plan_width,estimated_rows_all_nodes,actual_total_time_ms,node_count,max_plan_depth,relation_count,root_node_type,seq_scan_count,index_scan_count,index_only_scan_count,bitmap_heap_scan_count,hash_join_count,merge_join_count,nested_loop_count,sort_node_count,aggregate_node_count,shared_hit_blocks,shared_read_blocks,temp_read_blocks,temp_written_blocks,relation_row_estimate_sum,largest_relation_rows,relation_size_bytes,index_size_bytes,existing_index_count,estimated_selectivity
prod_airport_hourly_pressure,"WITH hourly AS ( SELECT date_trunc('hour', scheduled_departure) AS hour_start, COUNT(*) AS departures FROM aviation.flights WHERE departure_airport = 'IST' AND scheduled_departure >= DATE '2025-03-14' - INTERVAL '14 days' AND scheduled_departure < DATE '2025-03-14' + INTERVAL '14 days' GROUP BY date_trunc('hour', scheduled_departure) ) SELECT hour_start, departures, SUM(departures) OVER (ORDER BY hour_start ROWS BETWEEN 3 PRECEDING AND 3 FOLLOWING) AS seven_hour_pressure, CUME_DIST() OVER (ORDER BY departures) AS pressure_percentile FROM hourly ORDER BY seven_hour_pressure DESC LIMIT 100",594,0,3,1,True,True,False,1,1,6,3,0,0,0,0,0,1458.85,1459.1,100.0,56,2760.0,10.515,8,8,1,Limit,1,0,0,0,0,0,0,3,1,4128,0,0,0,50000.0,50000.0,6987776,2727936,2,0.002
prod_airport_hourly_pressure,"WITH hourly AS ( SELECT date_trunc('hour', scheduled_departure) AS hour_start, COUNT(*) AS departures FROM aviation.flights WHERE departure_airport = 'IST' AND scheduled_departure >= DATE '2025-03-14' - INTERVAL '14 days' AND scheduled_departure < DATE '2025-03-14' + INTERVAL '14 days' GROUP BY date_trunc('hour', scheduled_departure) ) SELECT hour_start, departures, SUM(departures) OVER (ORDER BY hour_start ROWS BETWEEN 3 PRECEDING AND 3 FOLLOWING) AS seven_hour_pressure, CUME_DIST() OVER (ORDER BY departures) AS pressure_percentile FROM hourly ORDER BY seven_hour_pressure DESC LIMIT 100",594,0,3,1,True,True,False,1,1,6,3,0,0,0,0,0,1458.85,1459.1,100.0,56,2760.0,10.225,8,8,1,Limit,1,0,0,0,0,0,0,3,1,4128,0,0,0,50000.0,50000.0,6987776,2727936,2,0.002
prod_unsold_business_inventory,"SELECT f.flight_id, f.departure_airport, f.arrival_airport, COUNT(DISTINCT s.seat_no) AS business_capacity, COUNT(DISTINCT tf.ticket_no) AS business_sold FROM aviation.flights f JOIN aviation.seats s ON s.aircraft_code = f.aircraft_code AND s.fare_conditions = 'Business' LEFT JOIN aviation.ticket_flights tf ON tf.flight_id = f.flight_id AND tf.fare_conditions = 'Business' WHERE f.scheduled_departure >= DATE '2025-10-09' AND f.scheduled_departure < DATE '2025-10-09' + INTERVAL '7 days' GROUP BY f.flight_id HAVING COUNT(DISTINCT tf.ticket_no) < COUNT(DISTINCT s.seat_no) ORDER BY COUNT(DISTINCT s.seat_no) - COUNT(DISTINCT tf.ticket_no) DESC LIMIT 200",655,2,2,0,True,True,False,3,3,5,6,1,1,0,0,0,22148.53,22149.03,200.0,36,99264.0,119.599,12,8,3,Limit,2,1,0,0,1,0,1,2,1,18278,52970,0,0,1050900.0,1000000.0,136372224,63725568,4,0.0002
prod_unsold_business_inventory,"SELECT f.flight_id, f.departure_airport, f.arrival_airport, COUNT(DISTINCT s.seat_no) AS business_capacity, COUNT(DISTINCT tf.ticket_no) AS business_sold FROM aviation.flights f JOIN aviation.seats s ON s.aircraft_code = f.aircraft_code AND s.fare_conditions = 'Business' LEFT JOIN aviation.ticket_flights tf ON tf.flight_id = f.flight_id AND tf.fare_conditions = 'Business' WHERE f.scheduled_departure >= DATE '2025-10-09' AND f.scheduled_departure < DATE '2025-10-09' + INTERVAL '7 days' GROUP BY f.flight_id HAVING COUNT(DISTINCT tf.ticket_no) < COUNT(DISTINCT s.seat_no) ORDER BY COUNT(DISTINCT s.seat_no) - COUNT(DISTINCT tf.ticket_no) DESC LIMIT 200",655,2,2,0,True,True,False,3,3,5,6,1,1,0,0,0,22148.53,22149.03,200.0,36,99264.0,121.6,12,8,3,Limit,2,1,0,0,1,0,1,2,1,19088,52160,0,0,1050900.0,1000000.0,136372224,63725568,4,0.0002
prod_multi_segment_bookings,"SELECT b.book_ref, b.book_date, COUNT(DISTINCT t.ticket_no) AS passengers, COUNT(tf.flight_id) AS segments, SUM(tf.amount) AS revenue FROM aviation.bookings b JOIN aviation.tickets t ON t.book_ref = b.book_ref JOIN aviation.ticket_flights tf ON tf.ticket_no = t.ticket_no WHERE EXISTS ( SELECT 1 FROM aviation.ticket_flights x WHERE x.ticket_no = t.ticket_no GROUP BY x.ticket_no HAVING COUNT(*) >= 3 ) GROUP BY b.book_ref, b.book_date ORDER BY segments DESC, revenue DESC LIMIT 200",482,2,2,1,True,True,False,4,3,6,4,2,0,0,0,0,2395367.21,2395367.71,200.0,63,4500203.0,2342.35,13,9,3,Limit,3,0,1,0,2,0,0,2,2,13487100,48931,0,0,1750000.0,1000000.0,205963264,82354176,3,0.0002
prod_multi_segment_bookings,"SELECT b.book_ref, b.book_date, COUNT(DISTINCT t.ticket_no) AS passengers, COUNT(tf.flight_id) AS segments, SUM(tf.amount) AS revenue FROM aviation.bookings b JOIN aviation.tickets t ON t.book_ref = b.book_ref JOIN aviation.ticket_flights tf ON tf.ticket_no = t.ticket_no WHERE EXISTS ( SELECT 1 FROM aviation.ticket_flights x WHERE x.ticket_no = t.ticket_no GROUP BY x.ticket_no HAVING COUNT(*) >= 3 ) GROUP BY b.book_ref, b.book_date ORDER BY segments DESC, revenue DESC LIMIT 200",482,2,2,1,True,True,False,4,3,6,4,2,0,0,0,0,2395367.21,2395367.71,200.0,63,4500203.0,2150.021,13,9,3,Limit,3,0,1,0,2,0,0,2,2,13533469,2562,0,0,1750000.0,1000000.0,205963264,82354176,3,0.0002
prod_tickets_without_boarding,SELECT tf.ticket_no FROM aviation.ticket_flights tf WHERE tf.fare_conditions = 'Economy' EXCEPT SELECT bp.ticket_no FROM aviation.boarding_passes bp ORDER BY ticket_no LIMIT 500,177,0,1,1,False,True,False,2,2,2,0,0,0,0,0,0,346192.4,346200.49,500.0,60,6943994.0,3010.655,8,6,2,Limit,2,0,0,0,0,0,0,1,0,0,85302,19275,35646,1800000.0,1000000.0,252878848,136323072,4,0.0005
prod_tickets_without_boarding,SELECT tf.ticket_no FROM aviation.ticket_flights tf WHERE tf.fare_conditions = 'Economy' EXCEPT SELECT bp.ticket_no FROM aviation.boarding_passes bp ORDER BY ticket_no LIMIT 500,177,0,1,1,False,True,False,2,2,2,0,0,0,0,0,0,346192.4,346200.49,500.0,60,6943994.0,3096.435,8,6,2,Limit,2,0,0,0,0,0,0,1,0,384,84918,19275,35646,1800000.0,1000000.0,252878848,136323072,4,0.0005
prod_booking_reconciliation,"SELECT b.book_ref, b.total_amount, COALESCE(SUM(tf.amount), 0) AS sold_amount, b.total_amount - COALESCE(SUM(tf.amount), 0) AS difference FROM aviation.bookings b LEFT JOIN aviation.tickets t ON t.book_ref = b.book_ref LEFT JOIN aviation.ticket_flights tf ON tf.ticket_no = t.ticket_no GROUP BY b.book_ref, b.total_amount HAVING ABS(b.total_amount - COALESCE(SUM(tf.amount), 0)) > 1000 ORDER BY ABS(b.total_amount - COALESCE(SUM(tf.amount), 0)) DESC LIMIT 200",459,2,0,0,True,True,False,3,3,4,4,0,2,0,0,0,160159.46,160159.96,200.0,109,3249246.0,2587.037,13,10,3,Limit,3,0,0,0,2,0,0,2,2,63591,77770,77774,80000,1750000.0,1000000.0,205963264,82354176,3,0.0002
prod_booking_reconciliation,"SELECT b.book_ref, b.total_amount, COALESCE(SUM(tf.amount), 0) AS sold_amount, b.total_amount - COALESCE(SUM(tf.amount), 0) AS difference FROM aviation.bookings b LEFT JOIN aviation.tickets t ON t.book_ref = b.book_ref LEFT JOIN aviation.ticket_flights tf ON tf.ticket_no = t.ticket_no GROUP BY b.book_ref, b.total_amount HAVING ABS(b.total_amount - COALESCE(SUM(tf.amount), 0)) > 1000 ORDER BY ABS(b.total_amount - COALESCE(SUM(tf.amount), 0)) DESC LIMIT 200",459,2,0,0,True,True,False,3,3,4,4,0,2,0,0,0,160159.46,160159.96,200.0,109,3249246.0,2545.562,13,10,3,Limit,3,0,0,0,2,0,0,2,2,65415,75946,77776,80030,1750000.0,1000000.0,205963264,82354176,3,0.0002
prod_aircraft_duration_fit,"SELECT a.aircraft_code, a.model, f.departure_airport, f.arrival_airport, COUNT(*) AS flights, AVG(EXTRACT(EPOCH FROM (f.scheduled_arrival - f.scheduled_departure)) / 3600) AS avg_hours FROM aviation.aircrafts a JOIN aviation.flights f ON f.aircraft_code = a.aircraft_code GROUP BY a.aircraft_code, a.model, f.departure_airport, f.arrival_airport, a.range_km HAVING AVG(EXTRACT(EPOCH FROM (f.scheduled_arrival - f.scheduled_departure)) / 3600) * 800 > a.range_km * 1.0 ORDER BY avg_hours DESC",491,1,0,0,True,True,False,2,2,6,3,1,0,0,0,0,2277.03,2277.45,167.0,71,100344.0,57.336,6,5,2,Sort,2,0,0,0,1,0,0,1,1,2069,0,0,0,50005.0,50000.0,7020544,2744320,3,0.00334
prod_aircraft_duration_fit,"SELECT a.aircraft_code, a.model, f.departure_airport, f.arrival_airport, COUNT(*) AS flights, AVG(EXTRACT(EPOCH FROM (f.scheduled_arrival - f.scheduled_departure)) / 3600) AS avg_hours FROM aviation.aircrafts a JOIN aviation.flights f ON f.aircraft_code = a.aircraft_code GROUP BY a.aircraft_code, a.model, f.departure_airport, f.arrival_airport, a.range_km HAVING AVG(EXTRACT(EPOCH FROM (f.scheduled_arrival - f.scheduled_departure)) / 3600) * 800 > a.range_km * 1.0 ORDER BY avg_hours DESC",491,1,0,0,True,True,False,2,2,6,3,1,0,0,0,0,2277.03,2277.45,167.0,71,100344.0,67.559,6,5,2,Sort,2,0,0,0,1,0,0,1,1,2069,0,0,0,50005.0,50000.0,7020544,2744320,3,0.00334
prod_load_factor_percentile,"WITH capacity AS ( SELECT aircraft_code, COUNT(*) AS seats FROM aviation.seats GROUP BY aircraft_code ), loads AS ( SELECT f.flight_id, f.arrival_airport, COUNT(tf.ticket_no)::numeric / c.seats AS load_factor FROM aviation.flights f JOIN capacity c ON c.aircraft_code = f.aircraft_code LEFT JOIN aviation.ticket_flights tf ON tf.flight_id = f.flight_id WHERE f.departure_airport = 'VTB' GROUP BY f.flight_id, f.arrival_airport, c.seats ) SELECT *, PERCENT_RANK() OVER (PARTITION BY arrival_airport ORDER BY load_factor) AS route_percentile FROM loads ORDER BY route_percentile DESC, load_factor DESC LIMIT 200",609,2,1,2,True,True,False,3,3,7,3,1,1,0,0,0,27586.37,27586.87,200.0,48,1340671.0,341.038,15,11,3,Limit,3,0,0,0,2,0,0,2,2,7525,72702,0,0,1050900.0,1000000.0,136372224,63725568,4,0.0002
prod_load_factor_percentile,"WITH capacity AS ( SELECT aircraft_code, COUNT(*) AS seats FROM aviation.seats GROUP BY aircraft_code ), loads AS ( SELECT f.flight_id, f.arrival_airport, COUNT(tf.ticket_no)::numeric / c.seats AS load_factor FROM aviation.flights f JOIN capacity c ON c.aircraft_code = f.aircraft_code LEFT JOIN aviation.ticket_flights tf ON tf.flight_id = f.flight_id WHERE f.departure_airport = 'VTB' GROUP BY f.flight_id, f.arrival_airport, c.seats ) SELECT *, PERCENT_RANK() OVER (PARTITION BY arrival_airport ORDER BY load_factor) AS route_percentile FROM loads ORDER BY route_percentile DESC, load_factor DESC LIMIT 200",609,2,1,2,True,True,False,3,3,7,3,1,1,0,0,0,27586.37,27586.87,200.0,48,1340671.0,302.598,15,11,3,Limit,3,0,0,0,2,0,0,2,2,7807,72414,0,0,1050900.0,1000000.0,136372224,63725568,4,0.0002
prod_duplicate_passenger_summary,"SELECT passenger_id, MIN(passenger_name) AS canonical_name, COUNT(DISTINCT passenger_name) AS name_versions, COUNT(DISTINCT book_ref) AS bookings FROM aviation.tickets GROUP BY passenger_id HAVING COUNT(DISTINCT book_ref) >= 3 ORDER BY name_versions DESC, bookings DESC LIMIT 200",279,0,0,0,True,True,False,1,1,4,4,0,0,0,0,0,90852.65,90853.15,200.0,60,1333534.0,1774.802,5,5,1,Limit,1,0,0,0,0,0,0,2,1,25020,710,11216,11252,500000.0,500000.0,57991168,15785984,1,0.0004
prod_duplicate_passenger_summary,"SELECT passenger_id, MIN(passenger_name) AS canonical_name, COUNT(DISTINCT passenger_name) AS name_versions, COUNT(DISTINCT book_ref) AS bookings FROM aviation.tickets GROUP BY passenger_id HAVING COUNT(DISTINCT book_ref) >= 3 ORDER BY name_versions DESC, bookings DESC LIMIT 200",279,0,0,0,True,True,False,1,1,4,4,0,0,0,0,0,90852.65,90853.15,200.0,60,1333534.0,1759.231,5,5,1,Limit,1,0,0,0,0,0,0,2,1,25180,550,11216,11252,500000.0,500000.0,57991168,15785984,1,0.0004
prod_materialized_route_comparison,"WITH route_sales AS MATERIALIZED ( SELECT f.departure_airport, f.arrival_airport, COUNT(*) AS tickets, SUM(tf.amount) AS revenue FROM aviation.flights f JOIN aviation.ticket_flights tf ON tf.flight_id = f.flight_id GROUP BY f.departure_airport, f.arrival_airport ) SELECT current.arrival_airport, current.tickets, current.revenue, AVG(peer.revenue) AS peer_average FROM route_sales current JOIN route_sales peer ON peer.departure_airport <> current.departure_airport AND peer.arrival_airport = current.arrival_airport WHERE current.departure_airport = 'BQT' GROUP BY current.arrival_airport, current.tickets, current.revenue ORDER BY current.revenue - AVG(peer.revenue) DESC",674,2,1,1,True,True,False,2,2,8,4,2,0,0,0,0,20438.56,20438.56,1.0,120,933940.0,445.889,15,8,2,Sort,2,0,0,0,2,0,0,3,3,17348,67298,0,0,1050000.0,1000000.0,136249344,63668224,3,1e-06
prod_materialized_route_comparison,"WITH route_sales AS MATERIALIZED ( SELECT f.departure_airport, f.arrival_airport, COUNT(*) AS tickets, SUM(tf.amount) AS revenue FROM aviation.flights f JOIN aviation.ticket_flights tf ON tf.flight_id = f.flight_id GROUP BY f.departure_airport, f.arrival_airport ) SELECT current.arrival_airport, current.tickets, current.revenue, AVG(peer.revenue) AS peer_average FROM route_sales current JOIN route_sales peer ON peer.departure_airport <> current.departure_airport AND peer.arrival_airport = current.arrival_airport WHERE current.departure_airport = 'BQT' GROUP BY current.arrival_airport, current.tickets, current.revenue ORDER BY current.revenue - AVG(peer.revenue) DESC",674,2,1,1,True,True,False,2,2,8,4,2,0,0,0,0,20438.56,20438.56,1.0,120,933940.0,408.109,15,8,2,Sort,2,0,0,0,2,0,0,3,3,18172,66242,0,0,1050000.0,1000000.0,136249344,63668224,3,1e-06
prod_route_concentration,"WITH route_counts AS ( SELECT departure_airport, arrival_airport, COUNT(*)::numeric AS flights FROM aviation.flights WHERE status = 'Scheduled' GROUP BY departure_airport, arrival_airport ), shares AS ( SELECT *, flights / SUM(flights) OVER (PARTITION BY departure_airport) AS share FROM route_counts ) SELECT departure_airport, SUM(share * share) AS hhi, COUNT(*) AS served_destinations FROM shares GROUP BY departure_airport ORDER BY hhi DESC",444,0,1,2,True,True,False,1,1,8,4,0,0,0,0,0,1247.77,1248.02,100.0,44,12950.0,12.948,7,7,1,Sort,1,0,0,0,0,0,0,2,2,3612,0,0,0,50000.0,50000.0,6987776,2727936,2,0.002
prod_route_concentration,"WITH route_counts AS ( SELECT departure_airport, arrival_airport, COUNT(*)::numeric AS flights FROM aviation.flights WHERE status = 'Scheduled' GROUP BY departure_airport, arrival_airport ), shares AS ( SELECT *, flights / SUM(flights) OVER (PARTITION BY departure_airport) AS share FROM route_counts ) SELECT departure_airport, SUM(share * share) AS hhi, COUNT(*) AS served_destinations FROM shares GROUP BY departure_airport ORDER BY hhi DESC",444,0,1,2,True,True,False,1,1,8,4,0,0,0,0,0,1247.77,1248.02,100.0,44,12950.0,11.331,7,7,1,Sort,1,0,0,0,0,0,0,2,2,3612,0,0,0,50000.0,50000.0,6987776,2727936,2,0.002
prod_customer_value_deciles,"WITH passenger_value AS ( SELECT t.passenger_id, COUNT(DISTINCT t.ticket_no) AS tickets, SUM(tf.amount) AS revenue FROM aviation.tickets t JOIN aviation.ticket_flights tf ON tf.ticket_no = t.ticket_no GROUP BY t.passenger_id HAVING COUNT(DISTINCT t.ticket_no) >= 5 ), scored AS ( SELECT *, NTILE(10) OVER (ORDER BY revenue DESC) AS value_decile FROM passenger_value ) SELECT value_decile, COUNT(*) AS passengers, AVG(revenue) AS avg_revenue FROM scored GROUP BY value_decile ORDER BY value_decile",496,1,0,2,True,True,False,2,2,8,6,1,0,0,0,0,222950.56,222951.06,200.0,44,4667068.0,3805.821,11,10,2,Sort,2,0,0,0,1,0,0,3,2,55288,71178,128186,130774,1500000.0,1000000.0,187252736,76726272,2,0.0002
