template_id,sql_text,query_length,join_count,where_condition_count,subquery_count,has_group_by,has_order_by,has_distinct,table_reference_count,unique_table_count,select_expression_count,aggregate_function_count,inner_join_count,left_join_count,right_join_count,full_join_count,cross_join_count,estimated_startup_cost,estimated_total_cost,estimated_plan_rows,estimated_plan_width,estimated_rows_all_nodes,actual_total_time_ms,node_count,max_plan_depth,relation_count,root_node_type,seq_scan_count,index_scan_count,index_only_scan_count,bitmap_heap_scan_count,hash_join_count,merge_join_count,nested_loop_count,sort_node_count,aggregate_node_count,shared_hit_blocks,shared_read_blocks,temp_read_blocks,temp_written_blocks,relation_row_estimate_sum,largest_relation_rows,relation_size_bytes,index_size_bytes,existing_index_count,estimated_selectivity
train_ch_customer_order_totals,"SELECT c.c_id, c.c_first, c.c_last, COUNT(DISTINCT o.o_id) AS orders, SUM(ol.ol_amount) AS lifetime_value FROM chbenchmark.customer c JOIN chbenchmark.oorder o ON o.o_w_id = c.c_w_id AND o.o_d_id = c.c_d_id AND o.o_c_id = c.c_id JOIN chbenchmark.order_line ol ON ol.ol_w_id = o.o_w_id AND ol.ol_d_id = o.o_d_id AND ol.ol_o_id = o.o_id WHERE c.c_w_id = 3 GROUP BY c.c_id, c.c_first, c.c_last HAVING SUM(ol.ol_amount) > 10000 ORDER BY lifetime_value DESC LIMIT 200",462,2,1,0,True,True,False,3,3,5,3,2,0,0,0,0,40817.66,40818.16,200.0,63,347848.0,569.298,14,10,3,Limit,1,1,0,1,0,1,1,3,1,758145,0,0,0,840000.0,600000.0,124469248,29499392,3,0.0003333333333333333
train_ch_customer_order_totals,"SELECT c.c_id, c.c_first, c.c_last, COUNT(DISTINCT o.o_id) AS orders, SUM(ol.ol_amount) AS lifetime_value FROM chbenchmark.customer c JOIN chbenchmark.oorder o ON o.o_w_id = c.c_w_id AND o.o_d_id = c.c_d_id AND o.o_c_id = c.c_id JOIN chbenchmark.order_line ol ON ol.ol_w_id = o.o_w_id AND ol.ol_d_id = o.o_d_id AND ol.ol_o_id = o.o_id WHERE c.c_w_id = 3 GROUP BY c.c_id, c.c_first, c.c_last HAVING SUM(ol.ol_amount) > 10000 ORDER BY lifetime_value DESC LIMIT 200",462,2,1,0,True,True,False,3,3,5,3,2,0,0,0,0,40817.66,40818.16,200.0,63,347848.0,439.526,14,10,3,Limit,1,1,0,1,0,1,1,3,1,758145,0,0,0,840000.0,600000.0,124469248,29499392,3,0.0003333333333333333
train_ch_item_price_band,"SELECT width_bucket(i_price, 50, 250, 8) AS price_band, COUNT(*) AS items, AVG(i_price) AS avg_price, COUNT(*) FILTER (WHERE i_data ILIKE '%PROMO%') AS promotional FROM chbenchmark.item WHERE i_price BETWEEN 50 AND 250 GROUP BY price_band ORDER BY price_band",258,0,2,0,True,True,False,1,1,4,3,0,0,0,0,0,1610.25,1973.04,12093.0,52,36279.0,29.102,3,3,1,Aggregate,1,0,0,0,0,0,0,1,1,930,0,0,0,30000.0,30000.0,3260416,688128,1,0.4031
train_ch_item_price_band,"SELECT width_bucket(i_price, 50, 250, 8) AS price_band, COUNT(*) AS items, AVG(i_price) AS avg_price, COUNT(*) FILTER (WHERE i_data ILIKE '%PROMO%') AS promotional FROM chbenchmark.item WHERE i_price BETWEEN 50 AND 250 GROUP BY price_band ORDER BY price_band",258,0,2,0,True,True,False,1,1,4,3,0,0,0,0,0,1610.25,1973.04,12093.0,52,36279.0,27.762,3,3,1,Aggregate,1,0,0,0,0,0,0,1,1,930,0,0,0,30000.0,30000.0,3260416,688128,1,0.4031
train_ch_supplier_sales,"SELECT su.su_suppkey, su.su_name, COUNT(*) AS supplied_lines, SUM(ol.ol_amount) AS revenue, AVG(s.s_quantity) AS avg_stock FROM chbenchmark.supplier su JOIN chbenchmark.stock s ON MOD(s.s_w_id * s.s_i_id, 10000) = su.su_suppkey JOIN chbenchmark.order_line ol ON ol.ol_supply_w_id = s.s_w_id AND ol.ol_i_id = s.s_i_id WHERE su.su_nationkey = 13 GROUP BY su.su_suppkey, su.su_name ORDER BY revenue DESC LIMIT 200",410,2,1,0,True,True,False,3,3,5,3,2,0,0,0,0,15968.43,15968.93,200.0,91,339636.0,122.224,13,11,3,Limit,3,0,0,0,2,0,0,2,2,69075,10720,0,0,730000.0,600000.0,99057664,23552000,3,0.0003333333333333333
train_ch_supplier_sales,"SELECT su.su_suppkey, su.su_name, COUNT(*) AS supplied_lines, SUM(ol.ol_amount) AS revenue, AVG(s.s_quantity) AS avg_stock FROM chbenchmark.supplier su JOIN chbenchmark.stock s ON MOD(s.s_w_id * s.s_i_id, 10000) = su.su_suppkey JOIN chbenchmark.order_line ol ON ol.ol_supply_w_id = s.s_w_id AND ol.ol_i_id = s.s_i_id WHERE su.su_nationkey = 13 GROUP BY su.su_suppkey, su.su_name ORDER BY revenue DESC LIMIT 200",410,2,1,0,True,True,False,3,3,5,3,2,0,0,0,0,15968.43,15968.93,200.0,91,339636.0,114.331,13,11,3,Limit,3,0,0,0,2,0,0,2,2,75735,4060,0,0,730000.0,600000.0,99057664,23552000,3,0.0003333333333333333
train_ch_customer_balance_rank,"SELECT c_w_id, c_d_id, c_id, c_balance, DENSE_RANK() OVER (PARTITION BY c_w_id ORDER BY c_balance DESC) AS balance_rank, CUME_DIST() OVER (PARTITION BY c_w_id ORDER BY c_balance) AS balance_percentile FROM chbenchmark.customer WHERE c_state = 'NV' ORDER BY c_w_id, balance_rank LIMIT 500",287,0,1,0,False,True,False,1,1,6,2,0,0,0,0,0,6403.88,6462.63,500.0,34,101660.0,66.44,7,7,1,Limit,1,0,0,0,0,0,0,1,0,19550,0,0,0,120000.0,120000.0,27607040,4702208,1,0.004166666666666667
train_ch_customer_balance_rank,"SELECT c_w_id, c_d_id, c_id, c_balance, DENSE_RANK() OVER (PARTITION BY c_w_id ORDER BY c_balance DESC) AS balance_rank, CUME_DIST() OVER (PARTITION BY c_w_id ORDER BY c_balance) AS balance_percentile FROM chbenchmark.customer WHERE c_state = 'NV' ORDER BY c_w_id, balance_rank LIMIT 500",287,0,1,0,False,True,False,1,1,6,2,0,0,0,0,0,6403.88,6462.63,500.0,34,101660.0,62.883,7,7,1,Limit,1,0,0,0,0,0,0,1,0,19544,0,0,0,120000.0,120000.0,27607040,4702208,1,0.004166666666666667
train_ch_repeat_customers,"SELECT c.c_state, COUNT(*) AS repeat_customers, AVG(customer_orders.order_count) AS avg_orders FROM chbenchmark.customer c JOIN ( SELECT o_w_id, o_d_id, o_c_id, COUNT(*) AS order_count FROM chbenchmark.oorder GROUP BY o_w_id, o_d_id, o_c_id HAVING COUNT(*) >= 2 ) customer_orders ON customer_orders.o_w_id = c.c_w_id AND customer_orders.o_d_id = c.c_d_id AND customer_orders.o_c_id = c.c_id GROUP BY c.c_state ORDER BY repeat_customers DESC",440,1,0,1,True,True,False,2,2,7,4,1,0,0,0,0,8562.17,8562.18,4.0,43,252016.0,115.754,9,8,2,Sort,2,0,0,0,1,0,0,2,2,7739,0,1169,2289,240000.0,120000.0,39739392,8896512,2,3.3333333333333335e-05
train_ch_repeat_customers,"SELECT c.c_state, COUNT(*) AS repeat_customers, AVG(customer_orders.order_count) AS avg_orders FROM chbenchmark.customer c JOIN ( SELECT o_w_id, o_d_id, o_c_id, COUNT(*) AS order_count FROM chbenchmark.oorder GROUP BY o_w_id, o_d_id, o_c_id HAVING COUNT(*) >= 2 ) customer_orders ON customer_orders.o_w_id = c.c_w_id AND customer_orders.o_d_id = c.c_d_id AND customer_orders.o_c_id = c.c_id GROUP BY c.c_state ORDER BY repeat_customers DESC",440,1,0,1,True,True,False,2,2,7,4,1,0,0,0,0,8562.17,8562.18,4.0,43,252016.0,122.949,9,8,2,Sort,2,0,0,0,1,0,0,2,2,7730,0,1169,2289,240000.0,120000.0,39739392,8896512,2,3.3333333333333335e-05
train_ch_payment_activity,"SELECT h.h_w_id, h.h_d_id, COUNT(*) AS payments, SUM(h.h_amount) AS amount, COUNT(DISTINCT h.h_c_id) AS customers FROM chbenchmark.history h WHERE h.h_date >= DATE '2025-07-22' - INTERVAL '180 days' AND h.h_amount >= 100 GROUP BY h.h_w_id, h.h_d_id ORDER BY amount DESC",269,0,2,0,True,True,False,1,1,5,3,0,0,0,0,0,4964.77,4964.87,40.0,56,39320.0,49.557,4,4,1,Sort,1,0,0,0,0,0,0,2,1,0,5880,0,0,120000.0,120000.0,16670720,4595712,1,0.0003333333333333333
train_ch_payment_activity,"SELECT h.h_w_id, h.h_d_id, COUNT(*) AS payments, SUM(h.h_amount) AS amount, COUNT(DISTINCT h.h_c_id) AS customers FROM chbenchmark.history h WHERE h.h_date >= DATE '2025-07-22' - INTERVAL '180 days' AND h.h_amount >= 100 GROUP BY h.h_w_id, h.h_d_id ORDER BY amount DESC",269,0,2,0,True,True,False,1,1,5,3,0,0,0,0,0,4964.77,4964.87,40.0,56,39320.0,39.998,4,4,1,Sort,1,0,0,0,0,0,0,2,1,5880,0,0,0,120000.0,120000.0,16670720,4595712,1,0.0003333333333333333
train_ch_unsold_items,"SELECT i.i_id, i.i_name, i.i_price, s.s_quantity FROM chbenchmark.item i JOIN chbenchmark.stock s ON s.s_i_id = i.i_id AND s.s_w_id = 1 WHERE NOT EXISTS ( SELECT 1 FROM chbenchmark.order_line ol JOIN chbenchmark.oorder o ON o.o_w_id = ol.ol_w_id AND o.o_d_id = ol.ol_d_id AND o.o_id = ol.ol_o_id WHERE ol.ol_i_id = i.i_id AND ol.ol_w_id = 1 AND o.o_entry_d >= DATE '2023-08-24' - INTERVAL '90 days' ) ORDER BY s.s_quantity DESC LIMIT 300",437,2,4,1,False,True,False,4,4,5,0,2,0,0,0,0,18627.37,18645.57,156.0,26,341601.0,144.304,15,8,4,Limit,2,0,0,2,3,0,0,1,0,74867,6124,0,0,870000.0,600000.0,113000448,28188672,4,0.00026
train_ch_unsold_items,"SELECT i.i_id, i.i_name, i.i_price, s.s_quantity FROM chbenchmark.item i JOIN chbenchmark.stock s ON s.s_i_id = i.i_id AND s.s_w_id = 1 WHERE NOT EXISTS ( SELECT 1 FROM chbenchmark.order_line ol JOIN chbenchmark.oorder o ON o.o_w_id = ol.ol_w_id AND o.o_d_id = ol.ol_d_id AND o.o_id = ol.ol_o_id WHERE ol.ol_i_id = i.i_id AND ol.ol_w_id = 1 AND o.o_entry_d >= DATE '2023-08-24' - INTERVAL '90 days' ) ORDER BY s.s_quantity DESC LIMIT 300",437,2,4,1,False,True,False,4,4,5,0,2,0,0,0,0,18627.37,18645.57,156.0,26,341601.0,145.96,15,8,4,Limit,2,0,0,2,3,0,0,1,0,79677,1314,0,0,870000.0,600000.0,113000448,28188672,4,0.00026
train_ch_regional_low_stock,"SELECT r.r_name, n.n_name, su.su_name, i.i_id, i.i_name, MIN(s.s_quantity) AS minimum_quantity FROM chbenchmark.stock s JOIN chbenchmark.item i ON i.i_id = s.s_i_id JOIN chbenchmark.supplier su ON su.su_suppkey = MOD(s.s_w_id * s.s_i_id, 10000) JOIN chbenchmark.nation n ON n.n_nationkey = su.su_nationkey JOIN chbenchmark.region r ON r.r_regionkey = n.n_regionkey WHERE r.r_name = 'MIDDLE EAST' AND s.s_quantity < 40 GROUP BY r.r_name, n.n_name, su.su_name, i.i_id, i.i_name ORDER BY minimum_quantity, i.i_id LIMIT 250",519,4,2,0,True,True,False,5,5,6,1,4,0,0,0,0,4262.08,4262.7,250.0,52,81119.0,36.496,16,12,5,Limit,5,0,0,0,4,0,0,1,1,5030,6496,0,0,160030.0,120000.0,17670144,3702784,7,0.0020833333333333333
train_ch_regional_low_stock,"SELECT r.r_name, n.n_name, su.su_name, i.i_id, i.i_name, MIN(s.s_quantity) AS minimum_quantity FROM chbenchmark.stock s JOIN chbenchmark.item i ON i.i_id = s.s_i_id JOIN chbenchmark.supplier su ON su.su_suppkey = MOD(s.s_w_id * s.s_i_id, 10000) JOIN chbenchmark.nation n ON n.n_nationkey = su.su_nationkey JOIN chbenchmark.region r ON r.r_regionkey = n.n_regionkey WHERE r.r_name = 'MIDDLE EAST' AND s.s_quantity < 40 GROUP BY r.r_name, n.n_name, su.su_name, i.i_id, i.i_name ORDER BY minimum_quantity, i.i_id LIMIT 250",519,4,2,0,True,True,False,5,5,6,1,4,0,0,0,0,4262.08,4262.7,250.0,52,81119.0,35.448,16,12,5,Limit,5,0,0,0,4,0,0,1,1,11526,0,0,0,160030.0,120000.0,17670144,3702784,7,0.0020833333333333333
train_ch_line_summary,"SELECT ol_number, SUM(ol_quantity) AS units, SUM(ol_amount) AS revenue, AVG(ol_amount) AS avg_amount, COUNT(*) AS line_count FROM chbenchmark.order_line WHERE ol_delivery_d >= DATE '2023-08-18' - INTERVAL '120 days' AND ol_delivery_d < DATE '2023-08-18' + INTERVAL '30 days' GROUP BY ol_number ORDER BY revenue DESC",315,0,2,0,True,True,False,1,1,5,4,0,0,0,0,0,12826.44,12826.45,5.0,108,25212.0,69.57,6,6,1,Sort,1,0,0,0,0,0,0,2,2,46256,738,0,0,600000.0,600000.0,84729856,20602880,1,8.333333333333334e-06
train_ch_line_summary,"SELECT ol_number, SUM(ol_quantity) AS units, SUM(ol_amount) AS revenue, AVG(ol_amount) AS avg_amount, COUNT(*) AS line_count FROM chbenchmark.order_line WHERE ol_delivery_d >= DATE '2023-08-18' - INTERVAL '120 days' AND ol_delivery_d < DATE '2023-08-18' + INTERVAL '30 days' GROUP BY ol_number ORDER BY revenue DESC",315,0,2,0,True,True,False,1,1,5,4,0,0,0,0,0,12826.44,12826.45,5.0,108,25212.0,77.459,6,6,1,Sort,1,0,0,0,0,0,0,2,2,46694,300,0,0,600000.0,600000.0,84729856,20602880,1,8.333333333333334e-06
train_ch_backlog,"SELECT no.no_d_id, COUNT(*) AS pending_orders, MIN(o.o_entry_d) AS oldest_order, SUM(ol.ol_amount) AS pending_value FROM chbenchmark.new_order no JOIN chbenchmark.oorder o ON o.o_w_id = no.no_w_id AND o.o_d_id = no.no_d_id AND o.o_id = no.no_o_id JOIN chbenchmark.order_line ol ON ol.ol_w_id = o.o_w_id AND ol.ol_d_id = o.o_d_id AND ol.ol_o_id = o.o_id WHERE no.no_w_id = 3 GROUP BY no.no_d_id ORDER BY oldest_order",415,2,1,0,True,True,False,3,3,4,3,2,0,0,0,0,15576.46,15576.49,10.0,52,207686.0,129.357,13,9,3,Sort,1,0,1,1,2,0,0,2,2,88677,1980,0,0,756000.0,600000.0,100024320,26329088,3,1.6666666666666667e-05
train_ch_backlog,"SELECT no.no_d_id, COUNT(*) AS pending_orders, MIN(o.o_entry_d) AS oldest_order, SUM(ol.ol_amount) AS pending_value FROM chbenchmark.new_order no JOIN chbenchmark.oorder o ON o.o_w_id = no.no_w_id AND o.o_d_id = no.no_d_id AND o.o_id = no.no_o_id JOIN chbenchmark.order_line ol ON ol.ol_w_id = o.o_w_id AND ol.ol_d_id = o.o_d_id AND ol.ol_o_id = o.o_id WHERE no.no_w_id = 3 GROUP BY no.no_d_id ORDER BY oldest_order",415,2,1,0,True,True,False,3,3,4,3,2,0,0,0,0,15576.46,15576.49,10.0,52,207686.0,108.083,13,9,3,Sort,1,0,1,1,2,0,0,2,2,90657,0,0,0,756000.0,600000.0,100024320,26329088,3,1.6666666666666667e-05
train_ch_district_revenue,"SELECT o.o_d_id, COUNT(DISTINCT o.o_id) AS orders, SUM(ol.ol_quantity) AS units, SUM(ol.ol_amount) AS revenue FROM chbenchmark.oorder o JOIN chbenchmark.order_line ol ON ol.ol_w_id = o.o_w_id AND ol.ol_d_id = o.o_d_id AND ol.ol_o_id = o.o_id WHERE o.o_w_id = 3 AND o.o_entry_d >= DATE '2023-03-06' - INTERVAL '90 days' AND o.o_entry_d < DATE '2023-03-06' + INTERVAL '1 day' GROUP BY o.o_d_id ORDER BY revenue DESC",413,1,3,0,True,True,False,2,2,4,3,1,0,0,0,0,15886.69,15886.72,10.0,76,112464.0,82.724,9,8,2,Sort,1,0,0,1,1,0,0,2,1,70851,0,0,0,720000.0,600000.0,96862208,24797184,2,1.6666666666666667e-05
train_ch_district_revenue,"SELECT o.o_d_id, COUNT(DISTINCT o.o_id) AS orders, SUM(ol.ol_quantity) AS units, SUM(ol.ol_amount) AS revenue FROM chbenchmark.oorder o JOIN chbenchmark.order_line ol ON ol.ol_w_id = o.o_w_id AND ol.ol_d_id = o.o_d_id AND ol.ol_o_id = o.o_id WHERE o.o_w_id = 3 AND o.o_entry_d >= DATE '2023-03-06' - INTERVAL '90 days' AND o.o_entry_d < DATE '2023-03-06' + INTERVAL '1 day' GROUP BY o.o_d_id ORDER BY revenue DESC",413,1,3,0,True,True,False,2,2,4,3,1,0,0,0,0,15886.69,15886.72,10.0,76,112464.0,85.17,9,8,2,Sort,1,0,0,1,1,0,0,2,1,70851,0,0,0,720000.0,600000.0,96862208,24797184,2,1.6666666666666667e-05
train_ch_district_daily_sales,"WITH daily AS ( SELECT o.o_entry_d::date AS day, o.o_d_id, SUM(ol.ol_amount) AS revenue FROM chbenchmark.oorder o JOIN chbenchmark.order_line ol ON ol.ol_w_id = o.o_w_id AND ol.ol_d_id = o.o_d_id AND ol.ol_o_id = o.o_id WHERE o.o_w_id = 4 GROUP BY o.o_entry_d::date, o.o_d_id ) SELECT day, o_d_id, revenue, AVG(revenue) OVER (PARTITION BY o_d_id ORDER BY day ROWS BETWEEN 29 PRECEDING AND CURRENT ROW) AS rolling_revenue FROM daily ORDER BY o_d_id, day",452,1,1,1,True,True,False,2,2,7,2,1,0,0,0,0,20795.95,21396.25,30016.0,72,624816.0,217.911,9,7,2,WindowAgg,0,0,0,2,1,0,0,1,1,46940,2912,0,0,720000.0,600000.0,96862208,24797184,2,0.050026666666666664
train_ch_district_daily_sales,"WITH daily AS ( SELECT o.o_entry_d::date AS day, o.o_d_id, SUM(ol.ol_amount) AS revenue FROM chbenchmark.oorder o JOIN chbenchmark.order_line ol ON ol.ol_w_id = o.o_w_id AND ol.ol_d_id = o.o_d_id AND ol.ol_o_id = o.o_id WHERE o.o_w_id = 4 GROUP BY o.o_entry_d::date, o.o_d_id ) SELECT day, o_d_id, revenue, AVG(revenue) OVER (PARTITION BY o_d_id ORDER BY day ROWS BETWEEN 29 PRECEDING AND CURRENT ROW) AS rolling_revenue FROM daily ORDER BY o_d_id, day",452,1,1,1,True,True,False,2,2,7,2,1,0,0,0,0,20795.95,21396.25,30016.0,72,624816.0,193.154,9,7,2,WindowAgg,0,0,0,2,1,0,0,1,1,49846,0,0,0,720000.0,600000.0,96862208,24797184,2,0.050026666666666664
