template_id,sql_text,query_length,join_count,where_condition_count,subquery_count,has_group_by,has_order_by,has_distinct,table_reference_count,unique_table_count,select_expression_count,aggregate_function_count,inner_join_count,left_join_count,right_join_count,full_join_count,cross_join_count,estimated_startup_cost,estimated_total_cost,estimated_plan_rows,estimated_plan_width,estimated_rows_all_nodes,actual_total_time_ms,node_count,max_plan_depth,relation_count,root_node_type,seq_scan_count,index_scan_count,index_only_scan_count,bitmap_heap_scan_count,hash_join_count,merge_join_count,nested_loop_count,sort_node_count,aggregate_node_count,shared_hit_blocks,shared_read_blocks,temp_read_blocks,temp_written_blocks,relation_row_estimate_sum,largest_relation_rows,relation_size_bytes,index_size_bytes,existing_index_count,estimated_selectivity
fare_deviation,"WITH route_fares AS (SELECT f.departure_airport, f.arrival_airport, AVG(tf.amount) AS average_fare FROM aviation.flights AS f JOIN aviation.ticket_flights AS tf ON tf.flight_id = f.flight_id GROUP BY f.departure_airport, f.arrival_airport) SELECT tf.ticket_no, f.flight_id, tf.amount, r.average_fare FROM aviation.ticket_flights AS tf JOIN aviation.flights AS f ON f.flight_id = tf.flight_id JOIN route_fares AS r ON r.departure_airport = f.departure_airport AND r.arrival_airport = f.arrival_airport WHERE f.departure_airport = 'LED' AND tf.amount > r.average_fare * 1.35 ORDER BY tf.amount DESC LIMIT 100",606,3,2,1,True,True,False,4,2,7,1,3,0,0,0,0,34923.01,35017.96,100.0,56,1106103.0,498.342,18,11,2,Limit,4,0,0,0,2,0,1,2,2,135942,26384,0,0,1050000.0,1000000.0,136249344,63668224,3,0.0001
fare_deviation,"WITH route_fares AS (SELECT f.departure_airport, f.arrival_airport, AVG(tf.amount) AS average_fare FROM aviation.flights AS f JOIN aviation.ticket_flights AS tf ON tf.flight_id = f.flight_id GROUP BY f.departure_airport, f.arrival_airport) SELECT tf.ticket_no, f.flight_id, tf.amount, r.average_fare FROM aviation.ticket_flights AS tf JOIN aviation.flights AS f ON f.flight_id = tf.flight_id JOIN route_fares AS r ON r.departure_airport = f.departure_airport AND r.arrival_airport = f.arrival_airport WHERE f.departure_airport = 'LED' AND tf.amount > r.average_fare * 1.35 ORDER BY tf.amount DESC LIMIT 100",606,3,2,1,True,True,False,4,2,7,1,3,0,0,0,0,34923.01,35017.96,100.0,56,1106103.0,434.684,18,11,2,Limit,4,0,0,0,2,0,1,2,2,139014,23312,0,0,1050000.0,1000000.0,136249344,63668224,3,0.0001
flight_occupancy,"SELECT f.flight_id, COUNT(DISTINCT tf.ticket_no) AS tickets, COUNT(DISTINCT bp.ticket_no) AS boarded FROM aviation.flights AS f LEFT JOIN aviation.ticket_flights AS tf ON tf.flight_id = f.flight_id LEFT JOIN aviation.boarding_passes AS bp ON bp.flight_id = tf.flight_id AND bp.ticket_no = tf.ticket_no WHERE f.flight_id = 43642 GROUP BY f.flight_id",348,2,1,0,True,False,False,3,3,3,2,0,2,0,0,0,14584.91,14585.07,1.0,20,79.0,105.284,8,6,3,Aggregate,1,0,2,0,0,0,2,1,1,42320,8086,0,0,1850000.0,1000000.0,259866624,139051008,6,1e-06
flight_occupancy,"SELECT f.flight_id, COUNT(DISTINCT tf.ticket_no) AS tickets, COUNT(DISTINCT bp.ticket_no) AS boarded FROM aviation.flights AS f LEFT JOIN aviation.ticket_flights AS tf ON tf.flight_id = f.flight_id LEFT JOIN aviation.boarding_passes AS bp ON bp.flight_id = tf.flight_id AND bp.ticket_no = tf.ticket_no WHERE f.flight_id = 43642 GROUP BY f.flight_id",348,2,1,0,True,False,False,3,3,3,2,0,2,0,0,0,14584.91,14585.07,1.0,20,79.0,103.55,8,6,3,Aggregate,1,0,2,0,0,0,2,1,1,43032,7374,0,0,1850000.0,1000000.0,259866624,139051008,6,1e-06
flights_without_tickets,"SELECT f.flight_id, f.flight_no FROM aviation.flights AS f WHERE f.scheduled_departure >= DATE '2025-08-27' AND NOT EXISTS (SELECT 1 FROM aviation.ticket_flights AS tf WHERE tf.flight_id = f.flight_id)",201,0,3,1,False,False,False,2,2,3,0,0,0,0,0,0,1357.55,33441.55,1.0,11,1034649.0,414.904,4,3,2,Hash Join,2,0,0,0,1,0,0,0,0,15950,2266,0,0,1050000.0,1000000.0,136249344,63668224,3,1e-06
flights_without_tickets,"SELECT f.flight_id, f.flight_no FROM aviation.flights AS f WHERE f.scheduled_departure >= DATE '2025-08-27' AND NOT EXISTS (SELECT 1 FROM aviation.ticket_flights AS tf WHERE tf.flight_id = f.flight_id)",201,0,3,1,False,False,False,2,2,3,0,0,0,0,0,0,1357.55,33441.55,1.0,11,1034649.0,438.576,4,3,2,Hash Join,2,0,0,0,1,0,0,0,0,16014,2202,0,0,1050000.0,1000000.0,136249344,63668224,3,1e-06
airport_pair_union,"SELECT flight_id, arrival_airport AS paired_airport, 'departure' AS direction FROM aviation.flights WHERE departure_airport = 'WAW' AND scheduled_departure >= DATE '2025-04-28' UNION ALL SELECT flight_id, departure_airport AS paired_airport, 'arrival' AS direction FROM aviation.flights WHERE arrival_airport = 'WAW' AND scheduled_arrival >= DATE '2025-04-28' LIMIT 200",369,0,4,1,False,False,False,2,1,6,0,0,0,0,0,0,0.0,74.8,200.0,40,13924.0,0.92,4,3,1,Limit,2,0,0,0,0,0,0,0,0,96,0,0,0,50000.0,50000.0,6987776,2727936,2,0.004
airport_pair_union,"SELECT flight_id, arrival_airport AS paired_airport, 'departure' AS direction FROM aviation.flights WHERE departure_airport = 'WAW' AND scheduled_departure >= DATE '2025-04-28' UNION ALL SELECT flight_id, departure_airport AS paired_airport, 'arrival' AS direction FROM aviation.flights WHERE arrival_airport = 'WAW' AND scheduled_arrival >= DATE '2025-04-28' LIMIT 200",369,0,4,1,False,False,False,2,1,6,0,0,0,0,0,0,0.0,74.8,200.0,40,13924.0,0.721,4,3,1,Limit,2,0,0,0,0,0,0,0,0,96,0,0,0,50000.0,50000.0,6987776,2727936,2,0.004
passengers_for_booking,"SELECT b.book_ref, b.book_date, t.ticket_no, t.passenger_name FROM aviation.bookings AS b JOIN aviation.tickets AS t ON t.book_ref = b.book_ref WHERE b.book_ref = '129630'",171,1,1,0,False,False,False,2,2,4,0,1,0,0,0,0,1000.42,8758.81,2.0,45,5.0,77.555,4,3,2,Gather,1,1,0,0,0,0,1,0,0,8313,7149,0,0,750000.0,500000.0,76701696,21413888,2,4e-06
passengers_for_booking,"SELECT b.book_ref, b.book_date, t.ticket_no, t.passenger_name FROM aviation.bookings AS b JOIN aviation.tickets AS t ON t.book_ref = b.book_ref WHERE b.book_ref = '129630'",171,1,1,0,False,False,False,2,2,4,0,1,0,0,0,0,1000.42,8758.81,2.0,45,5.0,77.178,4,3,2,Gather,1,1,0,0,0,0,1,0,0,8607,6858,0,0,750000.0,500000.0,76701696,21413888,2,4e-06
aircraft_route_utilization,"SELECT f.aircraft_code, f.departure_airport, f.arrival_airport, COUNT(DISTINCT f.flight_id) AS flights, COUNT(tf.ticket_no) AS tickets, AVG(tf.amount) AS average_fare FROM aviation.flights AS f LEFT JOIN aviation.ticket_flights AS tf ON tf.flight_id = f.flight_id WHERE f.status = 'On Time' AND f.scheduled_departure >= DATE '2025-02-23' AND f.scheduled_departure < DATE '2025-05-24' GROUP BY f.aircraft_code, f.departure_airport, f.arrival_airport ORDER BY tickets DESC LIMIT 100",480,1,3,0,True,True,False,2,2,6,3,0,1,0,0,0,28440.77,28441.02,100.0,60,1131424.0,806.18,8,7,2,Limit,2,0,0,0,1,0,0,2,1,47214,6414,1416,1420,1050000.0,1000000.0,136249344,63668224,3,0.0001
aircraft_route_utilization,"SELECT f.aircraft_code, f.departure_airport, f.arrival_airport, COUNT(DISTINCT f.flight_id) AS flights, COUNT(tf.ticket_no) AS tickets, AVG(tf.amount) AS average_fare FROM aviation.flights AS f LEFT JOIN aviation.ticket_flights AS tf ON tf.flight_id = f.flight_id WHERE f.status = 'On Time' AND f.scheduled_departure >= DATE '2025-02-23' AND f.scheduled_departure < DATE '2025-05-24' GROUP BY f.aircraft_code, f.departure_airport, f.arrival_airport ORDER BY tickets DESC LIMIT 100",480,1,3,0,True,True,False,2,2,6,3,0,1,0,0,0,28440.77,28441.02,100.0,60,1131424.0,594.494,8,7,2,Limit,2,0,0,0,1,0,0,2,1,47394,6222,1416,1420,1050000.0,1000000.0,136249344,63668224,3,0.0001
booking_amount_range,"SELECT book_ref, book_date, total_amount FROM aviation.bookings WHERE total_amount BETWEEN 270000 AND 380000",108,0,1,0,False,False,False,1,1,3,0,0,0,0,0,0,0.0,5343.0,56078.0,21,56078.0,65.89,1,1,1,Seq Scan,1,0,0,0,0,0,0,0,0,1593,0,0,0,250000.0,250000.0,18710528,5627904,1,0.224312
booking_amount_range,"SELECT book_ref, book_date, total_amount FROM aviation.bookings WHERE total_amount BETWEEN 270000 AND 380000",108,0,1,0,False,False,False,1,1,3,0,0,0,0,0,0,0.0,5343.0,56078.0,21,56078.0,68.363,1,1,1,Seq Scan,1,0,0,0,0,0,0,0,0,1593,0,0,0,250000.0,250000.0,18710528,5627904,1,0.224312
connecting_itineraries,"SELECT f1.flight_id AS first_flight, f2.flight_id AS second_flight, f1.departure_airport, f1.arrival_airport AS connection_airport, f2.arrival_airport AS destination FROM aviation.flights AS f1 JOIN aviation.flights AS f2 ON f2.departure_airport = f1.arrival_airport AND f2.scheduled_departure BETWEEN f1.scheduled_arrival AND f1.scheduled_arrival + INTERVAL '12 hours' WHERE f1.departure_airport = 'LED' AND f1.scheduled_departure >= DATE '2025-04-24' AND f1.scheduled_departure < DATE '2025-04-27' AND f2.arrival_airport <> f1.departure_airport ORDER BY f1.scheduled_departure LIMIT 100",588,1,4,0,False,True,False,2,1,5,0,1,0,0,0,0,8050.95,8051.2,100.0,28,140136.0,59.973,6,5,1,Limit,2,0,0,0,1,0,0,1,0,4644,0,0,0,50000.0,50000.0,6987776,2727936,2,0.002
connecting_itineraries,"SELECT f1.flight_id AS first_flight, f2.flight_id AS second_flight, f1.departure_airport, f1.arrival_airport AS connection_airport, f2.arrival_airport AS destination FROM aviation.flights AS f1 JOIN aviation.flights AS f2 ON f2.departure_airport = f1.arrival_airport AND f2.scheduled_departure BETWEEN f1.scheduled_arrival AND f1.scheduled_arrival + INTERVAL '12 hours' WHERE f1.departure_airport = 'LED' AND f1.scheduled_departure >= DATE '2025-04-24' AND f1.scheduled_departure < DATE '2025-04-27' AND f2.arrival_airport <> f1.departure_airport ORDER BY f1.scheduled_departure LIMIT 100",588,1,4,0,False,True,False,2,1,5,0,1,0,0,0,0,8050.95,8051.2,100.0,28,140136.0,63.91,6,5,1,Limit,2,0,0,0,1,0,0,1,0,4644,0,0,0,50000.0,50000.0,6987776,2727936,2,0.002
booking_segment_summary,"SELECT b.book_ref, COUNT(DISTINCT t.ticket_no) AS passengers, COUNT(tf.flight_id) AS segments, SUM(tf.amount) AS segment_revenue FROM aviation.bookings AS b JOIN aviation.tickets AS t ON t.book_ref = b.book_ref JOIN aviation.ticket_flights AS tf ON tf.ticket_no = t.ticket_no WHERE b.book_date >= DATE '2025-04-05' AND b.book_date < DATE '2025-04-12' GROUP BY b.book_ref HAVING COUNT(tf.flight_id) >= 2 ORDER BY segment_revenue DESC LIMIT 100",442,2,2,0,True,True,False,3,3,4,4,2,0,0,0,0,18266.53,18266.78,100.0,55,257783.0,237.173,11,9,3,Limit,2,1,0,0,1,0,1,2,1,362339,29586,0,0,1750000.0,1000000.0,205963264,82354176,3,0.0001
booking_segment_summary,"SELECT b.book_ref, COUNT(DISTINCT t.ticket_no) AS passengers, COUNT(tf.flight_id) AS segments, SUM(tf.amount) AS segment_revenue FROM aviation.bookings AS b JOIN aviation.tickets AS t ON t.book_ref = b.book_ref JOIN aviation.ticket_flights AS tf ON tf.ticket_no = t.ticket_no WHERE b.book_date >= DATE '2025-04-05' AND b.book_date < DATE '2025-04-12' GROUP BY b.book_ref HAVING COUNT(tf.flight_id) >= 2 ORDER BY segment_revenue DESC LIMIT 100",442,2,2,0,True,True,False,3,3,4,4,2,0,0,0,0,18266.53,18266.78,100.0,55,257783.0,212.92,11,9,3,Limit,2,1,0,0,1,0,1,2,1,369589,22336,0,0,1750000.0,1000000.0,205963264,82354176,3,0.0001
latest_route_flights,"SELECT DISTINCT ON (departure_airport, arrival_airport) departure_airport, arrival_airport, flight_no, scheduled_departure FROM aviation.flights WHERE status = 'Arrived' ORDER BY departure_airport, arrival_airport, scheduled_departure DESC",239,0,1,0,False,True,True,1,1,4,0,0,0,0,0,0,2000.86,2095.54,100.0,23,25346.0,42.818,3,3,1,Unique,1,0,0,0,0,0,0,1,0,1548,0,0,0,50000.0,50000.0,6987776,2727936,2,0.002
latest_route_flights,"SELECT DISTINCT ON (departure_airport, arrival_airport) departure_airport, arrival_airport, flight_no, scheduled_departure FROM aviation.flights WHERE status = 'Arrived' ORDER BY departure_airport, arrival_airport, scheduled_departure DESC",239,0,1,0,False,True,True,1,1,4,0,0,0,0,0,0,2000.86,2095.54,100.0,23,25346.0,48.035,3,3,1,Unique,1,0,0,0,0,0,0,1,0,1548,0,0,0,50000.0,50000.0,6987776,2727936,2,0.002
unboarded_tickets,"SELECT tf.ticket_no, tf.fare_conditions FROM aviation.ticket_flights AS tf LEFT JOIN aviation.boarding_passes AS bp ON bp.ticket_no = tf.ticket_no AND bp.flight_id = tf.flight_id WHERE tf.flight_id = 5529 AND bp.ticket_no IS NULL",229,1,2,0,False,False,False,2,2,2,0,0,1,0,0,0,1000.42,14579.97,20.0,22,37.0,107.203,4,3,2,Gather,1,0,1,0,0,0,1,0,0,22767,2430,0,0,1800000.0,1000000.0,252878848,136323072,4,2e-05
unboarded_tickets,"SELECT tf.ticket_no, tf.fare_conditions FROM aviation.ticket_flights AS tf LEFT JOIN aviation.boarding_passes AS bp ON bp.ticket_no = tf.ticket_no AND bp.flight_id = tf.flight_id WHERE tf.flight_id = 5529 AND bp.ticket_no IS NULL",229,1,2,0,False,False,False,2,2,2,0,0,1,0,0,0,1000.42,14579.97,20.0,22,37.0,106.936,4,3,2,Gather,1,0,1,0,0,0,1,0,0,23127,2070,0,0,1800000.0,1000000.0,252878848,136323072,4,2e-05
passenger_spending_rank,"WITH passenger_totals AS (SELECT t.passenger_id, t.passenger_name, COUNT(*) AS segments, SUM(tf.amount) AS total_spent FROM aviation.tickets AS t JOIN aviation.ticket_flights AS tf ON tf.ticket_no = t.ticket_no WHERE t.ticket_no BETWEEN '0000000412705' AND '0000000422705' GROUP BY t.passenger_id, t.passenger_name) SELECT passenger_id, passenger_name, segments, total_spent, ROW_NUMBER() OVER (ORDER BY total_spent DESC) AS spending_rank FROM passenger_totals WHERE total_spent >= 55000 ORDER BY spending_rank LIMIT 100",520,1,2,1,True,True,False,2,2,9,2,1,0,0,0,0,17773.24,17773.49,100.0,76,486722.0,257.439,12,11,2,Limit,1,1,0,0,1,0,0,2,2,80613,7804,0,0,1500000.0,1000000.0,187252736,76726272,2,0.0001
passenger_spending_rank,"WITH passenger_totals AS (SELECT t.passenger_id, t.passenger_name, COUNT(*) AS segments, SUM(tf.amount) AS total_spent FROM aviation.tickets AS t JOIN aviation.ticket_flights AS tf ON tf.ticket_no = t.ticket_no WHERE t.ticket_no BETWEEN '0000000412705' AND '0000000422705' GROUP BY t.passenger_id, t.passenger_name) SELECT passenger_id, passenger_name, segments, total_spent, ROW_NUMBER() OVER (ORDER BY total_spent DESC) AS spending_rank FROM passenger_totals WHERE total_spent >= 55000 ORDER BY spending_rank LIMIT 100",520,1,2,1,True,True,False,2,2,9,2,1,0,0,0,0,17773.24,17773.49,100.0,76,486722.0,264.319,12,11,2,Limit,1,1,0,0,1,0,0,2,2,83047,5370,0,0,1500000.0,1000000.0,187252736,76726272,2,0.0001
no_show_revenue,"SELECT f.departure_airport, f.arrival_airport, COUNT(*) AS no_shows, SUM(tf.amount) AS retained_revenue FROM aviation.ticket_flights AS tf JOIN aviation.flights AS f ON f.flight_id = tf.flight_id LEFT JOIN aviation.boarding_passes AS bp ON bp.ticket_no = tf.ticket_no AND bp.flight_id = tf.flight_id WHERE f.departure_airport = 'TBS' AND tf.fare_conditions = 'Economy' AND bp.ticket_no IS NULL GROUP BY f.departure_airport, f.arrival_airport ORDER BY retained_revenue DESC",472,2,3,0,True,True,False,3,3,4,2,1,1,0,0,0,28929.28,28929.3,10.0,48,758336.0,458.198,12,10,3,Sort,3,0,0,0,2,0,0,2,2,86777,45150,0,0,1850000.0,1000000.0,259866624,139051008,6,1e-05
